competition_id,date,name
2512,2019-06-29,California State Championships
2513,2019-06-29,Tri-Star Classic
2514,2019-07-06,8th Annual Central Florida Open Championships
2515,2019-06-01,No Frills Bench Qualifier
2516,2019-07-06,Summer Power Fest
2517,2019-07-13,Nebraska State Bench Championships
2518,2019-07-13,Virginia Summer Slam
2519,2019-07-13,Liberty Games
2520,2019-07-13,DC Barbell Club Pro Invitational
2521,2019-07-13,Central Regionals
2522,2019-07-13,In the Pines
2523,2019-07-13,Summer Classic
2524,2019-07-13,Free the Iron
2525,2019-07-20,South Texas Showdown
2526,2019-07-20,Palmetto Classic
2527,2019-07-20,2nd Annual Eat Rite Sports Expo
2529,2019-07-27,Northwest Regionals
2530,2019-07-14,Ray Williams Classic
2531,2019-07-27,Northeast Regionals
2532,2019-07-27,Arkansas State Championships
2533,2019-08-03,Virginia Shockwave Showdown
2534,2019-07-28,Rocky Mountain State Games
2535,2019-08-10,Lake City Push-Pull
2536,2019-08-10,Southern Regionals
2537,2019-08-03,5 Bar Showdown
2538,2019-08-04,Midwest Regionals
2539,2019-07-27,Fresno Summer Classic
2540,2019-08-06,17th Annual NAPF North American Regional Championships
2541,2019-08-17,Lake Superior Open
2542,2019-08-17,Wolf Open
2543,2019-08-17,Patriot Power Open
2544,2019-08-17,Iron Open
2545,2019-08-17,WillPower Bench Press Invitational
2546,2019-08-17,Monadnock Summer Slam
2547,2019-08-17,Southeast Regionals
2548,2019-08-24,PF Series Meet 4
2549,2019-08-24,2019 Unreal BarBellum
2550,2019-08-24,Montana State Championships
2551,2019-07-13,Kenai Peninsula Rumble
2552,2019-08-24,Southwest Regionals
2553,2019-08-24,Mid-Atlantic Regionals
2554,2019-08-31,Winston Salem Classic
2555,2019-08-31,2019 Bench Nationals
2557,2019-09-01,New Orleans Invitational
2558,2019-08-31,Ohio Summer Showdown
2559,2019-07-22,4th University Powerlifting Cup
2560,2019-09-01,SOMD Heavy Metal Movers
2561,2019-09-07,Missouri Last Chance Qualifier
2562,2019-09-07,Domination Power Classic
2563,2019-09-08,Whippany Athletic Club Summer Showdown
2564,2019-09-07,Iron Wars
2565,2019-09-07,Stars And Stripes Open
2566,2019-08-24,CT Summer Showdown
2567,2019-09-06,New Mexico State Fair Deadlift Championship
2568,2019-09-08,New Mexico State Fair Bench Press Championship
2569,2019-09-07,New Mexico State Fair Powerlifting Championship
2570,2019-09-14,Brother Bennett
2571,2019-09-14,Kansas Klassic
2573,2019-09-14,Kentucky State Championships
2574,2019-09-14,Texas Lean Fit Rooke Meet
2575,2019-09-14,Strength Shop Summer Slam
2576,2019-09-15,Maine Summer Classic
2577,2019-09-15,Rochester Rumble II
2578,2019-09-14,Choice City Classic
2579,2019-08-26,World Juniors & Sub-Juniors Championships Regina- Canada
2580,2019-09-08,Island Qualifier
2581,2019-09-21,Beyond Limits Fall Classic
2582,2019-09-21,Equinox Open
2583,2019-09-14,Deadlift or Die
2584,2019-09-14,Deadlift or Die Rep Off
2585,2019-09-22,New Jersey Heavy Metal Classic
2586,2019-09-21,Saturday Night Open
2587,2019-09-28,West Texas Open
2588,2019-09-28,Spokane Rookie Meet
2589,2019-09-28,Virginia Novice Open
2590,2019-09-28,Michigan Iron Monger
2591,2019-09-29,Attack of the Kilo Monster
2592,2019-09-29,Iron Assault
2593,2019-09-29,Warrior Classic
2594,2019-09-29,Ocala Open Super Total X3 Championships
2595,2019-10-05,Mammoth Open
2596,2019-10-06,Mass Barbell Open
2597,2019-09-28,Arkitect Fitness Open
2598,2019-10-05,Bat City Classic
2599,2019-10-06,Sun Devil Classic
2600,2019-09-28,SBWC Fall Classic
2601,2019-10-05,Baltimore Open
2602,2019-10-12,Muscle Beach Powerlifting Classic
2603,2019-10-12,Michigan Rookie Rumble
2604,2019-10-05,Masters of Iron Showdown
2606,2019-10-13,Stars and Stripes
2607,2019-10-19,Philadelphia Fall Showdown
2608,2019-10-19,Virginia Winter Wrecker
2609,2019-10-19,FIBO-USA Global Fitness Expo Championships
2611,2019-10-16,2019 Raw Nationals
2612,2019-10-26,PF Series Meet 5
2613,2019-10-26,Battle in the Valley
2614,2019-10-26,Midland Collegiate Cup
2616,2019-10-26,Monsters Bash 2019
2617,2019-10-24,14th Annual IPF/NAPF North American Bench Press Championships
2618,2019-10-07,World Masters Equipped Championships Potchefstroom South Africa
2619,2019-10-05,Western Wisconsin Open
2620,2019-10-26,SCS Fall Fest
2621,2019-10-27,Pure Focus Fall Classic
2622,2019-10-26,Halloween Havoc II
2623,2019-10-26,For Whom The Barbell Tolls
2624,2019-10-26,Liftoberfest
2625,2019-11-02,QC Iron Thriller
2626,2019-11-02,WSS Backyard Power Fest
2627,2019-11-02,Strengthbuilt Rookie Meet
2628,2019-11-02,Central Wisconsin Fall Classic
2629,2019-10-27,SBWC High School Fall Classic
2630,2019-11-02,Fall Festival of Power
2631,2019-11-09,Brawl in the Falls
2632,2019-11-09,Raw Collegiate Cup
2633,2019-11-09,Music City Classic
2634,2019-11-09,Midwestern Collegiate Cup
2635,2019-11-09,3rd Annual Fall Classic
2636,2019-11-10,New Jersey Iron Gobbler Championship
2637,2019-11-09,CT Veteran's Day Meet & Bench Press Championships
2638,2019-11-10,MIA Classic
2639,2019-11-10,Baystate Series #5
2640,2019-11-10,16th Annual Florida Collegiate Championships
2641,2019-11-09,3rd Annual I-STEP Veterans Day
2642,2019-11-09,Salute to Service III
2643,2019-11-10,Veterans Championships
2644,2019-11-09,Iron Office Veterans Day Open
2645,2019-11-09,Southern States Border Wars
2646,2019-11-02,Iron Lion
2647,2019-10-26,Bonica Brown Showdown 2019
2648,2019-11-09,Power On The Plains
2649,2019-11-16,RMLC Championships
2651,2019-11-16,Glass City Open
2652,2019-11-17,Chicagoland Women's Raw Novice
2653,2019-11-16,Rio Grande Valley Fall Classic
2654,2019-11-16,Oklahoma State Championships
2655,2019-11-10,Pittsburgh Fall Classic
2656,2019-11-17,Lift for Pits 4
2657,2019-11-23,Southside Fall Classic
2658,2019-11-23,WARCAT Open 2019
2659,2019-11-23,Pelican State Open and Louisiana Collegiate Championships
2660,2019-10-26,Cowboy Open
2661,2019-11-18,40th World Open Championships Dubai UAE
2662,2019-11-09,San Diego Validus Open II
2663,2019-11-23,Longhorn Open
2664,2019-11-30,Maryland Bench Open
2665,2019-11-23,Boss of NorCal 11
2666,2019-11-23,WI Collegiate Cup
2667,2019-12-07,Day of Infamy
2669,2019-12-07,Trojan Iron War
2670,2019-12-08,Western MASSacre
2671,2019-12-08,Midwest Senior States
2672,2019-12-07,Warrior Collegiate Open
2673,2019-12-07,Power For A Purpose
2674,2019-12-07,Virginia Holiday Havoc
2675,2019-12-08,Chicagoland Men's Raw Novice
2676,2019-12-07,Land of 10000 Plates Collegiate Raw Invitational
2678,2019-12-07,Michigan State Championship
2679,2019-12-07,Meccas Holiday Hoist
2680,2019-12-08,Long Island Winter Showdown II
2681,2019-12-07,Sonoran Desert Showdown
2682,2019-12-07,Shreveport Showdown
2683,2019-12-07,Kansas State Championship
2684,2019-12-07,South Carolina State Championships
2685,2019-12-07,2nd Annual Greater Tampa Classic Championships
2686,2019-12-08,New Jersey Collegiate Invitational Championship
2687,2019-11-22,American Iron and Nevada High School Championships
2688,2019-12-07,Season of Strength
2689,2019-12-07,1st Annual Winter War of Waco
2690,2019-12-14,PF Series Final Meet 6
2691,2019-12-07,Beast of the Metro East
2692,2019-12-14,Albuquerque Barbell Invitational
2693,2019-12-07,California Winter Classic
2694,2019-12-14,18th Annual Team Phoenix Holiday Classic
2695,2019-12-13,LA Tech Rookie Meet
2696,2019-12-14,Philadelphia Love Championship
2697,2019-12-08,Rhode Island Winter Equinox
2698,2019-12-14,27th Annual Florida Senior Games Championships
2699,2019-12-14,Collegiate Cup & Texas Open
2700,2019-12-14,Snowball Showdown
2701,2019-12-21,Winter Iron Open
2702,2019-12-07,Kilos on the Coosa
2703,2019-12-14,Annapolis Holiday Classic
2704,2019-12-14,United Barbell Winter Classic
2705,2019-12-21,Cougar Classic
2706,2020-01-12,New England Open
2707,2020-01-11,Strive To Be Fit
2708,2020-01-11,Central Mass Open
2709,2020-01-11,Arsenal Athletics Indiana Icebreakers
2710,2020-01-18,Virginia Winter Open
2711,2020-01-18,Chiseled Winter Classic
2712,2020-01-18,New Year Open
2713,2020-01-18,Northeast Iron Beast Pro  Winter Classic VII
2714,2020-01-18,AZ High School Championship
2715,2020-01-19,Wicked Strong Women
2716,2020-01-18,Missouri State Collegiate Championships
2717,2020-01-19,7th Annual St. John's High School Classic
2719,2020-01-18,Boynton Barbell Center Championship
2720,2020-01-18,Blueprint Collegiate Classic
2721,2020-01-18,Minnesota State High School Championships
2722,2020-01-18,WHG Winter Open & HS / Youth State Championships
2723,2019-12-07,19th Annual Ketchikan Winter Meet
2724,2020-01-19,Winter Games of Texas
2725,2020-01-18,Absolute Power New Year Classic
2726,2020-01-25,SBWC Box of Rats Invitational
2727,2020-01-25,Honolulu Night Lift
2728,2020-01-25,Michigan High School Qualifier
2729,2020-01-25,East Tennessee Winter Classic
2730,2020-01-25,Ruston Qualifier
2731,2020-01-25,Iowa State Championship
2732,2020-01-18,Louisiana State Championship
2733,2020-01-26,Great Northwest Border Battle
2734,2020-01-25,WI State Championship
2735,2020-01-25,2nd Annual Jacksonville Open Championships
2736,2020-02-01,Tacoma Rookie Competition
2737,2020-02-01,Central Collegiate Cup
2738,2020-02-02,Star City Showdown
2739,2020-02-01,Iron Ice Novice Classic
2740,2020-01-25,Collegiate Keystone Cup
2742,2020-02-01,3rd Annual Southwest Florida Open Championships
2743,2020-02-01,Central Oregon Classic
2744,2020-02-01,Rapides Qualifier
2745,2020-02-08,Wolfpack High School Open
2746,2020-02-01,Odyssey Barbell Winter Open
2747,2020-02-08,Mississippi Championship
2748,2020-02-08,Beyond Limits Classic
2749,2020-02-08,Wildcat Open Powerlifting and Bench Press Championship
2750,2020-02-08,Covington Qualifier
2751,2020-02-09,Garden State Winter War
2753,2020-02-08,Georgia State Championships
2754,2020-02-09,3rd Annual Mustache Mayhem
2755,2020-01-18,Winter Classic
2756,2020-02-15,Swolemates Challenge
2757,2020-02-15,CT Heartbreakers
2758,2020-02-08,4th Annual New Mexico State Championship
2760,2020-02-15,New York State Championships
2761,2020-02-16,UTDPL Classic
2762,2020-02-15,Necedah Ntl Teen Qualifier
2763,2020-02-08,Idaho State Championships
2764,2020-02-22,Death Valley Lift O Mania
2765,2020-02-22,Ivy League Invitational II
2766,2020-02-22,Fairbanks Winter Classic
2768,2020-02-15,Terrapin Open
2769,2020-02-22,3D Fit Games
2770,2020-02-15,Woodward Academy Invitational
2771,2020-02-23,Lake Pleasant Classic
2772,2020-02-15,Wisconsin State Collegiate Championship
2773,2020-02-23,Aggie Showdown
2774,2020-02-29,PF Opener
2775,2020-02-29,Liberty Bell Classic
2776,2020-02-29,Virginia Single Lift State Championships
2777,2020-02-25,South Dakota High School Qualifier
2778,2020-02-29,Wyoming State Championships
2779,2020-02-22,Shreveport Qualifier
2780,2020-02-29,4th Annual Capital City Barbell Championships
2781,2020-02-29,Minnesota State Bench Press Championship
2782,2020-02-22,7th Annual Northeast Winter Classic
2783,2020-02-22,Northeast Collegiate Regional Championship
2784,2020-03-01,10th Annual Ryan Moore New England States High School Championships
2785,2020-02-29,No Frills Leap Day Classic
2786,2020-02-23,Colorado State Championships
2787,2020-03-01,Pennsylvania State Championships
2788,2020-03-06,Arnold Battle of the Regions
2789,2020-03-07,Arnold Con-Cret Pro Bench Bash
2790,2020-03-07,Arnold A7 Pro Raw Challenge
2792,2020-03-07,Arnold Grand Prix by SBD
2793,2020-03-08,Arnold Pro Deadlift
2794,2020-03-08,Arnold SBD Pro American
2795,2020-03-01,Texas Strength Classic
2796,2020-03-07,Washington State Championship
2797,2020-02-29,Boss of NorCal Winter Classic
2798,2020-03-07,WHSPA State Powerlifting Championships
2799,2020-03-14,Baystate No Frills Qualifier
2800,2020-03-14,Battle on the Border
2801,2020-03-14,Sandoval Strength Systems Rookie Meet
2802,2020-03-14,Squats and Science Championship
2803,2020-03-14,Top Crop Barbell Open
2804,2020-03-21,Carolina Qualifier
2805,2020-03-14,Quad City Throwdown
2806,2020-02-22,High School National Qualifier
2808,2020-03-22,5th Annual Orlando The City Beautiful Open Championships
2810,2020-03-21,Military-Police-Firefighter National Championships
2811,2020-02-15,Southern Barbelle Classic
2812,2013-07-19,2013 Raw Nationals
2813,2020-06-20,North Carolina Quailifier
2814,2020-06-27,Capital City Classic
2815,2020-06-27,SC Upstate Classic
2816,2020-06-27,Iron City Open
2817,2020-07-05,9th Annual Central Florida Open Championships
2818,2020-07-11,Summer Raid
2819,2020-07-11,22nd Street Barbell Classic
2820,2020-07-11,The Madness Open
2821,2020-07-18,PowerMania MMXX
2822,2020-07-18,Words Have Weight
2823,2020-07-18,Mecca's Classic
2824,2020-07-18,New Hampshire and Vermont State Championship
2825,2020-07-18,DC Barbell Club Pro Invitational
2826,2020-07-25,Avenger Showndown
2827,2020-08-01,Motor City Summer Showdown
2828,2020-08-02,Dallas Champions
2829,2020-08-01,Southern States Championships
2830,2020-08-09,Pure Focus Shore Classic
2831,2020-08-08,Return to the Platform
2832,2020-08-08,Vice City 2020
2833,2020-08-08,Adventures of Yokey the Bear
2834,2020-08-15,Summer Slam Record Breakers
2835,2020-08-15,Michigan Summer Classic
2836,2020-08-22,Massachusetts Summer Showdown
2837,2020-08-29,Montana State Championships
2838,2020-08-22,Alaska State Championship
2839,2020-08-29,Ohio State Championship
2840,2020-08-29,Ohio Open
2841,2020-08-29,Elevate Barbell Championship
2842,2020-09-05,PRs On The Platform
2843,2020-09-05,Power Mountain Showcase
2844,2020-09-12,Michigan Rookie Rumble
2845,2020-09-12,Virginia Fall Finale
119463,2020-08-22,Alabama State Championships
119464,2020-09-12,Baltimore Full-Lift Open
119465,2020-09-12,Stars and Stripes Open
119466,2020-09-12,Iron Wars
119467,2020-08-22,Dennis Gleason Memorial
119468,2020-09-19,Brother Bennett
119472,2020-09-26,Due North Feats of Strength
119473,2012-04-13,2012 Collegiate Nationals
119474,2020-09-19,Thunder Open
119475,2020-09-26,Palmetto Classic
119476,2020-09-26,Absolute Recomp Rookie Meet
119478,2020-09-26,2nd Annual USA Powerlifting Ocala Open Super Total X3 Championships
119479,2020-09-19,920 Raw Open
119480,2020-09-19,Thunder Open
119481,2020-10-10,Midwest Primetime
119482,2020-10-10,Virginia Novice Open 2
119483,2020-09-26,CT Fall Classic
119484,2020-10-17,Oklahoma State Championships
119485,2020-10-17,West Texas Open
119486,2020-10-17,Rage Against the Barbell
119487,2020-10-17,Maine State Championship
119488,2020-10-17,Philadelphia Fall Showdown
119489,2020-10-18,38th Annual USA Powerlifting Florida State Championships
119490,2020-10-18,Nightmare Before Liftmass
119491,2020-10-24,Halloween Havoc III
119492,2020-10-25,American Iron and Nevada High School Championships
119493,2020-10-31,Cowboy State Raw
119494,2020-10-31,Monsters Bash
119495,2020-10-31,El Dia de los Deadlift
119496,2020-10-31,Odyssey Barbell Club Classic
119497,2020-11-01,Minnesota Ladies of Iron
119498,2020-10-24,Silverback Challenge 11
119499,2020-11-07,Brawl in the Falls
119500,2020-11-07,Built Strong
119501,2020-11-07,Battle on the Border
119502,2020-10-31,Alaska Fall Classic
119503,2020-11-08,Pittsburgh Fall Classic
119504,2020-11-14,Blue Mountain Collegiate Cup and Open
119505,2020-11-07,Granite State Invitational
119506,2020-11-14,Warrior Collegiate Open
119507,2020-11-14,Ottawa University Collegiate Challenge
119508,2020-11-14,Philadelphia Freedom Championship
119509,2020-11-14,Barrels and Bars
119510,2020-11-15,RevFit Closed
119511,2020-11-14,Virginia Winter Wrecker
119512,2020-11-15,IStep Veterans Day Meet
119513,2020-11-14,StrengthBuilt Rookie Meet
119515,2020-11-15,17th Annual Florida Collegiate State Open Championships
119516,2020-11-15,WSS Power Fest
119517,2020-11-13,New Jersey State Championship
119518,2020-11-07,Viking Strength Sports Veterans Day Open
119519,2020-11-14,Veteran's Day Open
119520,2020-11-15,Aggie Quarantine Classic
119521,2020-11-21,CT Knock Out Breast Cancer
119522,2020-11-21,Missouri Valley College Invite
119523,2020-11-14,Rumble in the Jungle
119524,2020-11-21,Gainsgiving Open
119525,2020-11-21,3rd Annual USA Powerlifting North Florida Open Championships
119527,2020-11-20,2020 Collegiate Nationals
119528,2020-11-21,Sioux Empire Open
119529,2020-12-05,Kansas State Championship
119530,2020-12-06,Long Island Winter Showdown III
119531,2020-12-05,Mecca's Holiday Hoist
119532,2020-12-05,Winter War of Waco
119533,2020-12-05,3rd Annual USA Powerlifting Greater Tampa Classic Championships
119534,2020-12-05,Maryland State Benchpress
119535,2020-11-21,Pelican State Open / LA Collegiate Champs
119536,2020-12-05,Michigan State Championships
119537,2020-12-12,Power for a Purpose
119538,2020-12-13,Snowflake Showdown
119539,2020-12-13,SC State championship
119540,2020-12-12,Winter Wrath
119541,2020-12-12,MO River Open
119543,2020-12-12,MA and RI State Championships
119544,2020-12-13,Suwanee Holiday Havoc
119545,2020-12-13,29th Annual USA Powerlifting Florida Senior Games Championship
119546,2020-12-12,Liftmas Open
119549,2020-12-12,Collegiate Cup and Texas Open
119550,2020-12-19,Jingle Jam
119551,2020-12-12,Iron Office Last Stand
119552,2020-12-19,Connecticut GPT Invitational
119553,2020-12-05,Granite State Grand Prix IV
119554,2020-12-19,Festivus for the Rest of Us
119558,2020-12-12,VA Holiday Havoc
119559,2020-12-19,2nd Annual USA Powerlifting Arkansas State Open Powerlifting Championships
119560,2021-01-09,Boynton Barbell Center Championship
119561,2021-01-09,DCF Philly January Jawn
119562,2021-01-09,Virginia New Years Open
119563,2021-01-16,Wyoming State Championships
119564,2021-01-16,New Year Open
119567,2021-01-16,4th Annual Mustache Mayhem
119568,2021-01-16,Winter Games of Texas
119569,2021-01-16,Chiseled Winter Classic
119571,2021-01-23,Bethlehem Barbell Basement Bash
119572,2021-01-23,WI State Championship
119573,2021-01-16,Elk Mound HS Nationals
119574,2021-01-23,Iowa State Open
119575,2021-01-16,Barbells and Brews
119576,2021-01-23,4th Annual USA Powerlifting Southwest Florida Open Championships
119577,2021-01-30,Star City Showdown
119578,2021-01-31,Pure Focus Winter Classic
119579,2021-01-30,Lake Pleasant Classic
119580,2021-02-06,SD High School Nationals Qualifier
119581,2021-02-06,Red River Showdown
119582,2021-02-06,Liberty Bell Classic
119583,2021-02-06,Mississippi Championship
119584,2021-02-07,Laconia HS/Teen Open
119585,2021-02-13,High School Barbell Bash
119586,2021-02-13,Virginia Novice Open 1
119587,2021-02-12,Germantown High School National Qualifier
119588,2021-02-14,Midwest Collegiate Regionals
119589,2021-02-13,Beyond Limits Classic
119590,2021-02-06,Louisiana State Championship
119591,2021-02-21,Bearkat Classic
119592,2021-02-21,Georgia Winter Classic
119593,2021-02-21,Mill City Classic
119594,2021-02-20,3rd Annual USA Powerlifting Jacksonville Open Championships
119596,2021-02-21,Legacy Series 1
119597,2021-02-27,Iron Office Winter Classic
119598,2021-02-27,Texas Strength Classic
119599,2021-03-06,Buckeye Qualifier
119600,2021-03-06,Battle on the Border
119601,2021-03-06,Winneconne High School National Qualifier
119602,2021-03-06,CT Spring Classic
119604,2021-02-27,Fairbanks Winter Classic
119605,2021-03-13,Bad Hand Invitational
119606,2021-03-13,Sandoval Strength Systems Rookie Meet
119607,2021-03-13,Beginner's Brawl
119608,2021-03-06,Cajun Pride Closed Qualifier
119609,2021-03-20,Germantown High School-Teen National Qualifier
119610,2021-03-20,Northeast Iron Beast Winter Classic VIII
119612,2021-03-20,Philadelphia Love Championship
119613,2021-03-20,Battle on the Border
119614,2021-03-20,WARCAT's Battle of the Bay
119615,2021-03-21,Pittsburgh Spring Classic
119616,2021-03-13,Madness Open
119617,2021-03-20,29th Annual USA Powerlifting Police/Firefighter National Championships
119618,2021-03-20,Absolute Power Spring Fling
119619,2021-03-21,6th Annual USA Powerlifting Orlando Open Championships
119620,2021-03-20,29th Annual USA Powerlifting Military National Championships
119621,2021-03-27,Baystate Junior and Teen Invitational
119622,2021-03-27,Ultimate Warrior
119623,2021-03-28,Virginia March Open
119624,2021-03-20,Massachusetts Spring Classic
119625,2021-03-27,Idaho State Championships
119626,2021-03-28,Masked Madness
119627,2021-03-27,Iron Ice Novice Classic
119628,2021-03-20,Iron City Open
119629,2021-04-03,Covington Qualifier
119630,2021-04-03,Minnesota State Bench Press Championship
119631,2021-03-27,Legacy Series #2
119632,2021-03-28,Chicagoland Mens Raw Open
119633,2021-04-10,Wyoming Open
119634,2021-04-10,Springfield Showdown
119635,2021-04-10,39th Annual USA Powerlifting Florida State Championships
119636,2021-04-12,Neenah High School Nationals Meet Qualifier
119637,2021-04-17,West Virginia State Championship
119638,2021-04-17,Wooder Ice Classic
119639,2021-04-17,Full Send Invitational
119640,2021-04-17,Capital City Barbell Championship
119641,2021-04-17,Reboot 2021
119642,2021-04-10,New Hampshire State Championships
119643,2021-04-17,PowerMania MMXXI
119644,2021-04-08,Collegiate and Junior Nationals
119645,2021-04-17,Revenge of the Kilo Monster
119646,2021-04-17,SBWC Spring Classic
119647,2021-04-24,Nodak Open Championships
119648,2021-04-24,CPC Youth and Teen Qualifier
119649,2021-04-24,Louisiana State Games
119650,2021-04-24,TSS High School Nationals Qualifier
119651,2021-04-24,Youth and Teen Qualifier
119652,2021-04-03,Battle at the Anvil
119653,2021-04-24,Georgia State Championships
119654,2021-04-25,Minnesota State Championship
119655,2021-04-18,New Jersey Rona Wrecker
119656,2021-04-24,I STEP 1st Annual Spring Fling
119657,2021-04-25,Chicagoland Womens Open
119658,2021-04-25,Family of Iron Classic
119659,2021-04-24,Minnesota High School Teen  Youth State Championships
119660,2021-04-24,1st Annual Heart of Texas
119661,2021-05-01,East Tennessee Spring Classic
119662,2021-05-02,Pure Focus Spring Classic
119663,2021-05-01,Iron Triathlon
119664,2021-05-01,Eau Claire Open
119665,2021-05-01,Squats and Science Championship
119666,2021-05-01,4th Annual USA Powerlifting Florida High School State Championships
119667,2015-09-28,2015 IPF World Masters Championships
119668,2021-05-01,Clash in Central Cali
119669,2021-05-01,Naval Academy Qualifier
119671,2021-05-08,Ladies Of Steel
119672,2021-04-24,Pennsylvania State Championships
119673,2021-05-08,East Texas Open
119674,2021-05-09,Atlas Strength Showcase
119675,2021-05-15,Meet Me at The Bar
119676,2021-05-15,Alaska State Championship
119677,2021-05-15,3rd Husky Invitational
119678,2021-05-16,Arizona State Championships
119679,2021-05-01,Nebraska State Championships
119680,2021-05-22,New York Ladies of Iron
119681,2021-05-22,Minnesota Ladies of Iron
119682,2021-05-22,Massachusetts Mayhem
119683,2021-05-22,UAP Spring Showdown
119684,2021-05-22,Unleash The Beast
119685,2021-05-22,Avenger Spring Fling
119686,2021-05-23,Virginia Open State Championships
119687,2021-05-01,Connecticut State Championships
119688,2021-05-29,Oklahoma State Championships
119689,2021-05-27,High School and Teen National Championship
119690,2021-05-29,Ohio Open
119691,2021-05-29,Ohio State Championship
119692,2021-05-22,Legacy Series #3
119693,2021-05-29,42nd Annual USA Powerlifting Florida Sunshine State Games
119694,2021-06-05,2021 USA Powerlifting Miami International Fitness Expo Championships
119695,2021-06-12,Ryan Moore New England States High School Championships
119696,2021-06-14,Youth Nationals
119698,2021-06-14,Raw Master's Nationals
119699,2021-06-14,Equipped Master's Nationals
119700,2021-06-14,Equipped Bench Nationals
119701,2021-06-19,Philly Gritty Face-Off
119702,2021-06-14,Raw Bench Nationals
119703,2021-06-12,Carolina Primetime
119704,2021-06-14,Raw Nationals
119705,2021-06-14,Equipped Nationals
119706,2021-06-12,Colorado State Championships
119707,2021-06-26,Baystate Series I
119708,2021-06-26,RPG Summer Kickoff
119709,2021-06-26,Kansas Heavy Metal Open
119710,2021-06-26,Virginia Battle at the Beach
119711,2021-06-26,Europa Dallas Showdown
119712,2021-06-26,King of Kilos Raw Open
119713,2021-06-26,Nebraska State Bench Press
119714,2021-06-26,CT Summer Showdown
119715,2021-06-26,Summer Power Fest
119716,2021-07-03,Battle in the Valley
119717,2021-06-26,Atlanta Open
119719,2021-07-10,Dakota High School and Collegiate Championship
119720,2021-07-02,2021 Europa Games Expo
119721,2021-07-10,Barbell and Brine Summer Classic
119722,2021-06-26,Alabama State Championship
119723,2021-06-26,Big Iron Classic 2021
119724,2021-07-10,22nd Street Barbell Classic
119725,2021-07-10,Viking Summer Raid
119726,2021-07-09,New Jersey State Championship
119727,2021-05-15,Mayhem Open
119730,2021-07-10,North Carolina State Championships
119731,2021-07-10,3rd Annual Arkansas State Championships
119732,2021-07-17,Cornhusker State Games
119733,2021-07-18,Bon Temps Raw Challenge
119734,2021-07-17,Midwest Performance Championship
119735,2021-07-17,Wolf Open
119736,2021-07-17,Mass Barbell Summer Slam 2k21
119738,2021-07-17,Summer Slam
119739,2021-07-24,Sport of Iron II
119740,2021-07-24,Lake Superior Open
119741,2021-07-24,DC Barbell Club Pro Invitational
119742,2021-07-24,Palmetto Classic
119743,2021-07-24,Assault on Gravity
119744,2021-07-24,New Mexico State Championship
119745,2021-07-24,Maine State Championships
119746,2021-07-31,Kilos For Veterans
119747,2021-07-31,WARCATs Iron Initiative
119748,2021-07-24,South Texas Showdown
119749,2021-07-31,Odyssey Barbell Club Summer Open
119750,2021-07-24,Masters of Iron Showdown
119751,2021-08-07,Boynton Barbell Center Invitational
119752,2021-07-31,Absolute Recomp Rookie Meet
119753,2021-07-31,CRCL Classic
119754,2021-08-07,Obtain Strength Open
119755,2021-08-07,Virginia Novice Open 2
119756,2021-08-07,TBS Summer Open
119757,2021-08-07,Raleighwood Rumble
119758,2021-07-17,Absolute Power Bench 2 Impress
119760,2021-08-01,4th Annual Southern States Championship
119761,2021-08-06,Europa Games 2021
119762,2021-07-31,Iron Office Summer Classic
119763,2021-08-14,Massachusetts/ Rhode Island State Championships
119764,2021-08-21,Mighty Mick's Classic
119765,2021-08-21,WILLPOWER Invitational 2
119766,2021-08-21,Rumble at Rampage
119767,2021-08-21,Masters Brawl
119768,2021-08-21,Women Of Power Open
119769,2021-08-07,CT Dennis Gleason Memorial
119771,2021-08-28,Lifting the House
119772,2021-08-28,Tournament of Power
119773,2021-08-28,Barrels and Bars
119774,2021-09-04,Ohio Summer Showdown
119775,2021-09-04,Festival of Steel
119776,2021-09-05,Nebraska State Fair Invitational
119777,2021-09-04,Baltimore Raw Open
119778,2021-09-04,TFX Developmental Meet
119779,2021-09-11,Stars And Stripes Open
119780,2021-09-12,Windy City Raw Open
119781,2021-09-12,Rochester Rumble III
119782,2021-09-12,September Smash
119783,2021-09-11,Gorilla Warfare: Resurrection
119784,2021-09-11,Iron Wars
119785,2021-09-18,Baystate Series II
119786,2021-08-21,Granite State Grand Prix V
119787,2021-09-18,3rd Annual USA Powerlifting Ocala Open Super Total X3 Championships
119788,2021-09-18,Youth and Teen Show of Strength
119789,2021-09-18,California State Championships
119790,2021-09-18,South Dakota State Championships
119792,2021-09-11,Raw Ruckus
119793,2021-09-25,Words Have Weight
119794,2021-09-25,Philly Special
119796,2021-09-25,RC Classic
119797,2021-09-26,Cattle Festival Meet
119798,2021-09-25,Brother Bennett
119799,2021-09-26,Lowell Open
119800,2021-10-02,Muscle Beach Powerlifting Classic
119801,2021-09-26,New Jersey Heavy Metal Classic
119802,2021-10-02,Virginia Pro Qualifier
119803,2021-10-02,Washington State Championship
119804,2021-10-02,Missouri State Championship and Open
119805,2021-10-10,Rhode Island Fall Classic
119806,2021-10-09,West Texas Open #3
119807,2021-10-09,4th Annual USA Powerlifting North Florida Open Championships
119808,2021-10-09,Warrior Collegiate Open
119809,2021-10-02,CT Fall Classic
119810,2021-10-02,Valhalla Awaits
119811,2021-10-09,Ogre Fall Classic
119812,2021-10-16,Penguin Classic
